q1,q2,q3,q4,q5,q6
-1.588271594553107668e+01,-4.643180766260027070e+00,4.706229891145226496e+00,1.310728126697765505e-01,1.123900858954385917e+01,-1.121445665291255445e+01
-1.588643476823922107e+01,-4.590854734448505781e+00,4.633531004307086754e+00,1.902248020828595787e-01,1.124210374180905170e+01,-1.121630052838137459e+01
-1.588492977224519009e+01,-4.512297668606145784e+00,4.526343590677698536e+00,2.754176974615071272e-01,1.124102896573554666e+01,-1.121543577646419010e+01
-1.588342477625115912e+01,-4.433740602763784899e+00,4.419156177048310319e+00,3.606105928401550087e-01,1.123995418966204163e+01,-1.121457102454700561e+01
-1.588191978025712991e+01,-4.355183536921424903e+00,4.311968763418922101e+00,4.458034882188028347e-01,1.123887941358853659e+01,-1.121370627262982289e+01
-1.588041478426309894e+01,-4.276626471079064018e+00,4.204781349789533884e+00,5.309963835974507163e-01,1.123780463751503156e+01,-1.121284152071263840e+01
-1.587890978826906974e+01,-4.198069405236704021e+00,4.097593936160145667e+00,6.161892789760985423e-01,1.123672986144152652e+01,-1.121197676879545391e+01
-1.587740479227503876e+01,-4.119512339394343137e+00,3.990406522530757893e+00,7.013821743547463683e-01,1.123565508536802149e+01,-1.121111201687826942e+01
-1.587589979628100778e+01,-4.040955273551982252e+00,3.883219108901369676e+00,7.865750697333941943e-01,1.123458030929451645e+01,-1.121024726496108670e+01
-1.587439480028697858e+01,-3.962398207709622255e+00,3.776031695271982347e+00,8.717679651120415762e-01,1.123350553322101142e+01,-1.120938251304390221e+01
-1.587288980429294760e+01,-3.883841141867261815e+00,3.668844281642594130e+00,9.569608604906894023e-01,1.123243075714750638e+01,-1.120851776112671772e+01
-1.587138480829891840e+01,-3.805284076024901374e+00,3.561656868013205912e+00,1.042153755869337228e+00,1.123135598107400135e+01,-1.120765300920953322e+01
-1.586987981230488742e+01,-3.726727010182540489e+00,3.454469454383818139e+00,1.127346651247985054e+00,1.123028120500049631e+01,-1.120678825729235051e+01
-1.587164095293997867e+01,-3.640936320678933136e+00,3.340598696372085286e+00,1.217760643410548571e+00,1.122947615495441021e+01,-1.121222966438048907e+01
-1.587512515232373644e+01,-3.551329514475897842e+00,3.223202122904707423e+00,1.310929038561090332e+00,1.122881339956521529e+01,-1.122099790181195722e+01
-1.587860935170749244e+01,-3.461722708272862103e+00,3.105805549437330004e+00,1.404097433711632092e+00,1.122815064417602038e+01,-1.122976613924342359e+01
