q1,q2,q3,q4,q5,q6
-5.056957379125253532e-02,-1.696232234918439857e-02,1.807947828124385412e-02,-2.083815100855814732e-03,3.571648041909537830e-02,-3.583340361159320642e-02
-5.154605504552951106e-02,-1.728325171864932355e-02,1.841921958018013714e-02,-2.116488044358006988e-03,3.640634810821361672e-02,-3.652497002808394871e-02
-5.251939133927420456e-02,-1.760285650255739159e-02,1.875745416488826950e-02,-2.148722625774527294e-03,3.709400250537486093e-02,-3.721429306394542086e-02
-5.348958267248662968e-02,-1.792113670090859923e-02,1.909418203536825814e-02,-2.180518845105375650e-03,3.777944361057911787e-02,-3.790137271917760897e-02
-5.445662904516677255e-02,-1.823809231370294298e-02,1.942940319162009266e-02,-2.211876702350550755e-03,3.846267142382638060e-02,-3.858620899378051305e-02
-5.542053045731463318e-02,-1.855372334094042286e-02,1.976311763364377999e-02,-2.242796197510054344e-03,3.914368594511664912e-02,-3.926880188775412617e-02
-5.638128690893022543e-02,-1.886802978262104927e-02,2.009532536143932013e-02,-2.273277330583885550e-03,3.982248717444993036e-02,-3.994915140109845525e-02
-5.733889840001353544e-02,-1.918101163874481180e-02,2.042602637500671309e-02,-2.303320101572044372e-03,4.049907511182622433e-02,-4.062725753381350724e-02
-5.829336493056457014e-02,-1.949266890931171392e-02,2.075522067434595538e-02,-2.332924510474531244e-03,4.117344975724553102e-02,-4.130312028589927520e-02
-5.924468650058332259e-02,-1.980300159432175217e-02,2.108290825945705396e-02,-2.362090557291345299e-03,4.184561111070784351e-02,-4.197673965735575913e-02
-6.019286311006980666e-02,-2.011200969377493694e-02,2.140908913033999841e-02,-2.390818242022487838e-03,4.251555917221316871e-02,-4.264811564818295903e-02
-6.113789475902400850e-02,-2.041969320767125784e-02,2.173376328699479915e-02,-2.419107564667957559e-03,4.318329394176149971e-02,-4.331724825838087489e-02
-6.207978144744592114e-02,-2.072605213601071486e-02,2.205693072942144922e-02,-2.446958525227754897e-03,4.384881541935283650e-02,-4.398413748794950673e-02
-6.301852317533557235e-02,-2.103108647879331841e-02,2.237859145761994864e-02,-2.474371123701880285e-03,4.451212360498719295e-02,-4.464878333688886147e-02
-6.395411994269294131e-02,-2.133479623601905462e-02,2.269874547159030781e-02,-2.501345360090333723e-03,4.517321849866455519e-02,-4.531118580519893219e-02
-6.488657174951804885e-02,-2.163718140768793388e-02,2.301739277133250938e-02,-2.527881234393114344e-03,4.583210010038493709e-02,-4.597134489287971193e-02
-6.581587859581086719e-02,-2.193824199379995274e-02,2.333453335684657071e-02,-2.553978746610223449e-03,4.648876841014831784e-02,-4.662926059993121458e-02
-6.674204048157141023e-02,-2.223797799435511119e-02,2.365016722813247790e-02,-2.579637896741659737e-03,4.714322342795471132e-02,-4.728493292635343320e-02
-6.766505740679966407e-02,-2.253638940935340923e-02,2.396429438519024138e-02,-2.604858684787423641e-03,4.779546515380411753e-02,-4.793836187214636779e-02
-6.858492937149565649e-02,-2.283347623879484686e-02,2.427691482801985420e-02,-2.629641110747515595e-03,4.844549358769652952e-02,-4.858954743731001835e-02
-6.950165637565935972e-02,-2.312923848267942062e-02,2.458802855662131984e-02,-2.653985174621934732e-03,4.909330872963195425e-02,-4.923848962184438488e-02
-7.041523841929078764e-02,-2.342367614100714091e-02,2.489763557099463481e-02,-2.677890876410682353e-03,4.973891057961039169e-02,-4.988518842574947432e-02
-7.132567550238995413e-02,-2.371678921377799384e-02,2.520573587113980607e-02,-2.701358216113757590e-03,5.038229913763183493e-02,-5.052964384902527972e-02
-7.223296762495683143e-02,-2.400857770099198985e-02,2.551232945705682320e-02,-2.724387193731160010e-03,5.102347440369628395e-02,-5.117185589167178722e-02
-7.313711478699143342e-02,-2.429904160264912197e-02,2.581741632874569661e-02,-2.746977809262890480e-03,5.166243637780375958e-02,-5.181182455368902456e-02
-7.403811698849374623e-02,-2.458818091874939368e-02,2.612099648620641590e-02,-2.769130062708948133e-03,5.229918505995422018e-02,-5.244954983507697094e-02
-7.493597422946378372e-02,-2.487599564929280499e-02,2.642306992943899147e-02,-2.790843954069335137e-03,5.293372045014770044e-02,-5.308503173583564022e-02
-7.583068650990155979e-02,-2.516248579427935936e-02,2.672363665844341984e-02,-2.812119483344048456e-03,5.356604254838420037e-02,-5.371827025596502547e-02
-7.672225382980704667e-02,-2.544765135370905332e-02,2.702269667321970104e-02,-2.832956650533089392e-03,5.419615135466369915e-02,-5.434926539546512669e-02
-7.761067618918025823e-02,-2.573149232758188687e-02,2.732024997376782810e-02,-2.853355455636459245e-03,5.482404686898622453e-02,-5.497801715433594388e-02
-7.849595358802119449e-02,-2.601400871589785654e-02,2.761629656008780798e-02,-2.873315898654156281e-03,5.544972909135174877e-02,-5.560452553257747704e-02
-7.937808602632986932e-02,-2.629520051865696581e-02,2.791083643217964066e-02,-2.892837979586180934e-03,5.607319802176027879e-02,-5.622879053018973311e-02
-8.025707350410624108e-02,-2.657506773585921814e-02,2.820386959004333310e-02,-2.911921698432533637e-03,5.669445366021182153e-02,-5.685081214717269821e-02
-8.113291602135035141e-02,-2.685361036750461006e-02,2.849539603367887142e-02,-2.930567055193213956e-03,5.731349600670637701e-02,-5.747059038352639315e-02
-8.200561357806218643e-02,-2.713082841359313463e-02,2.878541576308625560e-02,-2.948774049868221024e-03,5.793032506124395214e-02,-5.808812523925079019e-02
