q1,q2,q3,q4,q5,q6
1.604163035517598423e+00,-1.533614867844949492e+00,2.179316050379765723e+00,-3.001618760038214262e+00,-1.594391551125098783e+00,-3.118001078347666599e+00
1.603999896463838892e+00,-1.533668852504495028e+00,2.179373331442680861e+00,-3.001624639452379562e+00,-1.594276306935148879e+00,-3.118116637437186256e+00
1.603835015159926325e+00,-1.533723390275546938e+00,2.179431191038341709e+00,-3.001630554842172227e+00,-1.594159831300381969e+00,-3.118233429353036268e+00
1.603668397895782194e+00,-1.533778478508934562e+00,2.179489626153318316e+00,-3.001636505330867788e+00,-1.594042128647381373e+00,-3.118351449608456338e+00
1.603500050961327306e+00,-1.533834114555486350e+00,2.179548633774182509e+00,-3.001642490041742661e+00,-1.593923203402731970e+00,-3.118470693716684838e+00
1.603329980646482467e+00,-1.533890295766031420e+00,2.179608210887505670e+00,-3.001648508098071932e+00,-1.593803059993017079e+00,-3.118591157190959695e+00
1.603158193241169149e+00,-1.533947019491398889e+00,2.179668354479860071e+00,-3.001654558623132019e+00,-1.593681702844820691e+00,-3.118712835544521056e+00
1.602984695035308382e+00,-1.534004283082417208e+00,2.179729061537816648e+00,-3.001660640740198449e+00,-1.593559136384726571e+00,-3.118835724290606404e+00
1.602809492318820750e+00,-1.534062083889915495e+00,2.179790329047946784e+00,-3.001666753572547197e+00,-1.593435365039319151e+00,-3.118959818942455886e+00
1.602632591381628169e+00,-1.534120419264722646e+00,2.179852153996822306e+00,-3.001672896243453792e+00,-1.593310393235181754e+00,-3.119085115013306542e+00
1.602453998513651001e+00,-1.534179286557667554e+00,2.179914533371015040e+00,-3.001679067876194651e+00,-1.593184225398898590e+00,-3.119211608016398074e+00
1.602273720004810276e+00,-1.534238683119578894e+00,2.179977464157096367e+00,-3.001685267594044859e+00,-1.593056865957053869e+00,-3.119339293464969298e+00
1.602091762145027687e+00,-1.534298606301285783e+00,2.180040943341637227e+00,-3.001691494520280834e+00,-1.592928319336230691e+00,-3.119468166872258585e+00
1.601908131224223819e+00,-1.534359053453617117e+00,2.180104967911210334e+00,-3.001697747778178105e+00,-1.592798589963013711e+00,-3.119598223751504751e+00
1.601722833532319701e+00,-1.534420021927401789e+00,2.180169534852386182e+00,-3.001704026491012645e+00,-1.592667682263986473e+00,-3.119729459615947054e+00
1.601535875359236583e+00,-1.534481509073468253e+00,2.180234641151736596e+00,-3.001710329782060427e+00,-1.592535600665733186e+00,-3.119861869978823421e+00
1.601347262994895493e+00,-1.534543512242646068e+00,2.180300283795832961e+00,-3.001716656774596537e+00,-1.592402349594837396e+00,-3.119995450353372668e+00
1.601157002729217460e+00,-1.534606028785763687e+00,2.180366459771247545e+00,-3.001723006591897391e+00,-1.592267933477883313e+00,-3.120130196252834498e+00
1.600965100852123291e+00,-1.534669056053650227e+00,2.180433166064551287e+00,-3.001729378357239408e+00,-1.592132356741454702e+00,-3.120266103190446838e+00
1.600771563653534679e+00,-1.534732591397134360e+00,2.180500399662315569e+00,-3.001735771193897229e+00,-1.591995623812135330e+00,-3.120403166679448503e+00
1.600576397423372432e+00,-1.534796632167044983e+00,2.180568157551113107e+00,-3.001742184225147270e+00,-1.591857739116509407e+00,-3.120541382233078753e+00
1.600379608451557356e+00,-1.534861175714211212e+00,2.180636436717513504e+00,-3.001748616574265061e+00,-1.591718707081160700e+00,-3.120680745364575515e+00
1.600181203028010701e+00,-1.534926219389461499e+00,2.180705234148089922e+00,-3.001755067364527463e+00,-1.591578532132673418e+00,-3.120821251587177603e+00
1.599981187442653496e+00,-1.534991760543625405e+00,2.180774546829412852e+00,-3.001761535719209117e+00,-1.591437218697630884e+00,-3.120962896414124721e+00
1.599779567985406770e+00,-1.535057796527531160e+00,2.180844371748055011e+00,-3.001768020761585998e+00,-1.591294771202617309e+00,-3.121105675358654796e+00
