q1,q2,q3,q4,q5,q6
-3.208599983764471308e-01,1.703905038909613867e-01,7.865286927141186268e-01,-1.003388961473013374e+00,-2.674297252523957225e-01,2.326976863783777993e+00
-3.088314641583856379e-01,1.666824989092069165e-01,7.937827100869340180e-01,-9.684664176443963379e-01,-2.636015964855227267e-01,2.300995694220501431e+00
-2.969104118467205677e-01,1.631383379007359247e-01,8.007504356603499795e-01,-9.335479270794537765e-01,-2.599961406433607403e-01,2.274966735347188074e+00
-2.850870515561264029e-01,1.597616150431140081e-01,8.074262824741921252e-01,-8.986323832853335691e-01,-2.566064640450257950e-01,2.248896542471025217e+00
-2.733544832705089300e-01,1.565546911798025853e-01,8.138066071292784365e-01,-8.637190746795685437e-01,-2.534275642673311513e-01,2.222789775286859726e+00
-2.617076746217096850e-01,1.535193326174144890e-01,8.198886759896218956e-01,-8.288075132946214341e-01,-2.504558148845514309e-01,2.196649869489243123e+00
-2.501428608742268800e-01,1.506570422553081268e-01,8.256701335781111428e-01,-7.938973491524995429e-01,-2.476886272765102537e-01,2.170479438706141462e+00
-2.386571912874265733e-01,1.479692418606360638e-01,8.311487142987287191e-01,-7.589883168611658570e-01,-2.451242432807314298e-01,2.144280507090706500e+00
-2.272484830624968144e-01,1.454572967133422323e-01,8.363221820421876673e-01,-7.240803011089803620e-01,-2.427614839328924301e-01,2.118054748394017306e+00
-2.159149764611184574e-01,1.431228200148536300e-01,8.411879433469584555e-01,-6.891725892596662906e-01,-2.405999613796418746e-01,2.091803004529663834e+00
-2.046523243495310118e-01,1.409613489346401571e-01,8.457515032626468088e-01,-6.542650821643867243e-01,-2.386320102619269856e-01,2.065527135763237432e+00
-1.934526156788139162e-01,1.389606484481139825e-01,8.500286924243942721e-01,-6.193582792740677245e-01,-2.368404559787510577e-01,2.039230296973883139e+00
-1.823083439748930668e-01,1.371092556829282549e-01,8.540341570009233330e-01,-5.844521503353111713e-01,-2.352092532390860358e-01,2.012914987099948760e+00
-1.712130951637231557e-01,1.353977563557662578e-01,8.577796251678578843e-01,-5.495464249940156254e-01,-2.337250277439149593e-01,1.986583135159666558e+00
-1.601615013079243643e-01,1.338182603590476749e-01,8.612745898143656653e-01,-5.146414652832062009e-01,-2.323763707744594398e-01,1.960236859934348486e+00
